Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age_sqrt,MonthlyIncome_sqrt,TotalWorkingYears_sqrt,PercentSalaryHike_sqrt,YearsAtCompany_sqrt,YearsInCurrentRole_sqrt,YearsSinceLastPromotion_sqrt,YearsWithCurrManager_sqrt,NumCompaniesWorked_sqrt
5.385164807134504,1,1,2,13,3,5,1,0,3,2,7,2,2,75.92759709091287,2.23606797749979,0,3.3166247903554,3,1,0,2.6457513110645907,4,1,2.23606797749979,1.7320508075688772,0.0,0.0,5.385164807134504,75.92759709091287,2.6457513110645907,3.3166247903554,2.23606797749979,1.7320508075688772,0.0,0.0,2.23606797749979
5.0,0,2,2,28,3,1,1,1,2,2,7,3,1,92.94622100978609,1.4142135623730951,0,4.242640687119285,3,4,0,2.449489742783178,3,3,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,5.0,92.94622100978609,2.449489742783178,4.242640687119285,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
5.385164807134504,0,2,1,15,2,1,4,0,2,2,2,3,2,64.7533782902483,0.0,1,3.4641016151377544,3,4,0,3.1622776601683795,3,3,3.0,2.23606797749979,0.0,2.8284271247461903,5.385164807134504,64.7533782902483,3.1622776601683795,3.4641016151377544,3.0,2.23606797749979,0.0,2.8284271247461903,0.0
5.5677643628300215,0,0,1,5,3,3,2,1,3,2,4,1,2,99.67948635501689,0.0,0,4.358898943540674,3,2,0,3.1622776601683795,2,3,3.0,2.0,1.0,2.6457513110645907,5.5677643628300215,99.67948635501689,3.1622776601683795,4.358898943540674,3.0,2.0,1.0,2.6457513110645907,0.0
6.324555320336759,0,2,1,24,2,5,1,1,3,2,6,4,0,57.61076288333631,1.0,0,4.123105625617661,3,1,2,3.0,3,3,3.0,2.8284271247461903,2.0,2.6457513110645907,6.324555320336759,57.61076288333631,3.0,4.123105625617661,3.0,2.8284271247461903,2.0,2.6457513110645907,1.0
7.3484692283495345,0,1,1,20,4,1,4,0,3,2,6,3,2,69.77822009767804,1.7320508075688772,0,3.4641016151377544,3,4,0,4.47213595499958,4,2,2.0,1.7320508075688772,0.0,1.7320508075688772,7.3484692283495345,69.77822009767804,4.47213595499958,3.4641016151377544,2.0,1.7320508075688772,0.0,1.7320508075688772,1.7320508075688772
6.855654600401044,0,2,1,2,4,3,1,0,3,4,5,3,1,131.03053079339944,1.7320508075688772,0,4.358898943540674,3,2,2,5.0990195135927845,2,4,4.47213595499958,4.123105625617661,2.23606797749979,2.449489742783178,6.855654600401044,131.03053079339944,5.0990195135927845,4.358898943540674,4.47213595499958,4.123105625617661,2.23606797749979,2.449489742783178,1.7320508075688772
5.196152422706632,0,1,2,8,1,2,3,1,3,2,7,4,1,65.89385403814228,0.0,0,4.358898943540674,3,2,1,2.23606797749979,3,3,2.0,1.4142135623730951,1.0,1.0,5.196152422706632,65.89385403814228,2.23606797749979,4.358898943540674,2.0,1.4142135623730951,1.0,1.0,0.0
5.916079783099616,0,2,2,1,3,3,1,0,3,2,7,3,2,69.70652767137379,1.0,0,4.0,3,4,0,2.23606797749979,3,3,2.23606797749979,2.0,0.0,1.7320508075688772,5.916079783099616,69.70652767137379,2.23606797749979,4.0,2.23606797749979,2.0,0.0,1.7320508075688772,1.0
6.928203230275509,0,0,1,1,4,3,1,1,4,4,3,4,2,129.94229488507582,1.4142135623730951,0,4.69041575982343,4,3,0,5.196152422706632,3,2,2.23606797749979,2.0,1.4142135623730951,1.0,6.928203230275509,129.94229488507582,5.196152422706632,4.69041575982343,2.23606797749979,2.0,1.4142135623730951,1.0,1.4142135623730951
6.855654600401044,0,2,0,26,4,1,4,0,3,5,3,3,1,140.2069898400219,1.7320508075688772,0,3.3166247903554,3,3,1,5.196152422706632,2,3,2.23606797749979,1.4142135623730951,1.0,0.0,6.855654600401044,140.2069898400219,5.196152422706632,3.3166247903554,2.23606797749979,1.4142135623730951,1.0,0.0,1.7320508075688772
7.14142842854285,0,2,1,6,3,1,1,1,3,5,5,3,2,139.77481890526633,2.6457513110645907,0,3.605551275463989,3,3,0,4.795831523312719,5,3,4.47213595499958,4.242640687119285,3.872983346207417,3.872983346207417,7.14142842854285,139.77481890526633,4.795831523312719,3.605551275463989,4.47213595499958,4.242640687119285,3.872983346207417,3.872983346207417,2.6457513110645907
6.4031242374328485,0,0,1,2,4,4,1,0,2,2,0,3,2,82.52878285786117,1.4142135623730951,1,4.123105625617661,3,1,0,3.1622776601683795,3,3,2.8284271247461903,2.6457513110645907,0.0,2.6457513110645907,6.4031242374328485,82.52878285786117,3.1622776601683795,4.123105625617661,2.8284271247461903,2.6457513110645907,0.0,2.6457513110645907,1.4142135623730951
5.477225575051661,0,2,2,15,2,2,3,1,2,3,7,1,0,84.49852069711044,1.4142135623730951,0,3.3166247903554,3,1,1,3.4641016151377544,2,3,2.6457513110645907,2.6457513110645907,1.0,2.6457513110645907,5.477225575051661,84.49852069711044,3.4641016151377544,3.3166247903554,2.6457513110645907,2.6457513110645907,1.0,2.6457513110645907,1.4142135623730951
5.830951894845301,0,2,2,8,2,5,2,1,4,2,7,3,1,82.45604889879213,1.0,0,4.58257569495584,4,3,2,3.1622776601683795,5,3,3.1622776601683795,2.8284271247461903,2.0,2.8284271247461903,5.830951894845301,82.45604889879213,3.1622776601683795,4.58257569495584,3.1622776601683795,2.8284271247461903,2.0,2.8284271247461903,1.0
5.477225575051661,0,2,2,10,3,2,3,1,2,2,7,3,1,81.10487038396646,1.0,0,4.242640687119285,3,1,1,3.1622776601683795,3,3,3.1622776601683795,1.7320508075688772,1.0,2.0,5.477225575051661,81.10487038396646,3.1622776601683795,4.242640687119285,3.1622776601683795,1.7320508075688772,1.0,2.0,1.0
5.196152422706632,0,0,1,3,3,3,4,1,3,1,6,4,1,41.30375285612676,1.0,0,3.3166247903554,3,3,3,0.0,6,2,0.0,0.0,0.0,0.0,5.196152422706632,41.30375285612676,0.0,3.3166247903554,0.0,0.0,0.0,0.0,1.0
6.4031242374328485,0,2,0,1,3,0,4,1,2,5,3,3,1,138.52436608770313,1.0,0,3.4641016151377544,3,2,1,4.69041575982343,3,3,4.69041575982343,2.6457513110645907,1.4142135623730951,3.1622776601683795,6.4031242374328485,138.52436608770313,4.69041575982343,3.4641016151377544,4.69041575982343,2.6457513110645907,1.4142135623730951,3.1622776601683795,1.0
7.0,0,2,1,8,2,4,1,0,3,3,2,2,1,86.0406880493177,2.0,0,3.3166247903554,3,3,1,5.385164807134504,3,2,5.0990195135927845,3.0,1.0,2.6457513110645907,7.0,86.0406880493177,5.385164807134504,3.3166247903554,5.0990195135927845,3.0,1.0,2.6457513110645907,2.0
5.916079783099616,0,2,1,1,3,3,4,0,2,2,2,4,1,73.23250644351864,0.0,0,3.4641016151377544,3,2,1,3.1622776601683795,0,3,3.0,2.6457513110645907,0.0,0.0,5.916079783099616,73.23250644351864,3.1622776601683795,3.4641016151377544,3.0,2.6457513110645907,0.0,0.0,0.0
6.0,0,2,1,12,5,3,4,0,2,3,4,4,2,94.11694852681954,0.0,0,3.3166247903554,3,2,0,3.872983346207417,2,2,3.7416573867739413,2.8284271247461903,2.6457513110645907,2.8284271247461903,6.0,94.11694852681954,3.872983346207417,3.3166247903554,3.7416573867739413,2.8284271247461903,2.6457513110645907,2.8284271247461903,0.0
5.385164807134504,1,2,2,1,3,3,2,0,2,1,8,3,0,52.91502622129181,2.449489742783178,1,4.358898943540674,3,3,3,2.23606797749979,3,3,1.7320508075688772,1.4142135623730951,0.0,1.4142135623730951,5.385164807134504,52.91502622129181,2.23606797749979,4.358898943540674,1.7320508075688772,1.4142135623730951,0.0,1.4142135623730951,2.449489742783178
4.47213595499958,1,1,2,9,3,2,4,0,3,1,8,4,2,48.19751030914356,1.0,1,3.7416573867739413,3,2,0,1.4142135623730951,3,3,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,4.47213595499958,48.19751030914356,1.4142135623730951,3.7416573867739413,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.0
5.916079783099616,1,2,1,23,2,1,2,1,2,2,4,3,1,76.91553809211764,1.7320508075688772,1,3.605551275463989,3,1,0,2.8284271247461903,1,3,1.0,0.0,0.0,1.0,5.916079783099616,76.91553809211764,2.8284271247461903,3.605551275463989,1.0,0.0,0.0,1.0,1.7320508075688772
7.483314773547883,0,2,1,4,4,5,4,0,3,5,3,1,0,141.2196870128241,2.0,0,3.605551275463989,3,4,1,5.291502622129181,2,3,2.23606797749979,1.4142135623730951,2.0,1.4142135623730951,7.483314773547883,141.2196870128241,5.291502622129181,3.605551275463989,2.23606797749979,1.4142135623730951,2.0,1.4142135623730951,2.0
6.164414002968976,0,1,1,2,2,1,4,1,3,1,2,4,1,41.255302689472536,1.0,1,4.795831523312719,4,3,1,1.0,3,3,1.0,0.0,0.0,0.0,6.164414002968976,41.255302689472536,1.0,4.795831523312719,1.0,0.0,0.0,0.0,1.0
6.0,0,2,1,27,3,3,3,1,3,2,0,3,1,72.3671196055225,2.449489742783178,0,3.605551275463989,3,2,2,4.123105625617661,3,2,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,6.0,72.3671196055225,4.123105625617661,3.605551275463989,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.449489742783178
5.0990195135927845,0,1,1,1,3,1,3,0,3,2,4,2,0,79.98124780221924,1.0,0,4.47213595499958,4,1,1,2.449489742783178,6,1,2.449489742783178,2.23606797749979,1.0,2.0,5.0990195135927845,79.98124780221924,2.449489742783178,4.47213595499958,2.449489742783178,2.23606797749979,1.0,2.0,1.0
7.0710678118654755,0,0,1,2,4,1,1,1,3,4,3,1,0,133.88054376943649,1.0,0,3.3166247903554,3,4,1,5.5677643628300215,3,3,5.5677643628300215,2.449489742783178,3.7416573867739413,2.6457513110645907,7.0710678118654755,133.88054376943649,5.5677643628300215,3.3166247903554,5.5677643628300215,2.449489742783178,3.7416573867739413,2.6457513110645907,1.0
5.656854249492381,1,2,1,9,3,3,1,0,3,1,2,1,2,64.8074069840786,2.6457513110645907,0,4.69041575982343,4,1,0,3.1622776601683795,2,4,2.23606797749979,2.0,0.0,2.0,5.656854249492381,64.8074069840786,3.1622776601683795,4.69041575982343,2.23606797749979,2.0,0.0,2.0,2.6457513110645907
5.656854249492381,0,2,2,1,4,3,2,1,2,1,8,2,1,47.634021455258214,0.0,0,3.7416573867739413,3,2,1,1.7320508075688772,2,3,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,5.656854249492381,47.634021455258214,1.7320508075688772,3.7416573867739413,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0
5.385164807134504,0,2,1,1,3,1,1,0,3,1,6,4,0,61.318838867023565,1.0,0,3.872983346207417,3,1,3,1.7320508075688772,5,3,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,5.385164807134504,61.318838867023565,1.7320508075688772,3.872983346207417,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,1.0
5.477225575051661,0,2,1,6,3,5,1,0,2,2,2,4,1,68.02205524680947,0.0,0,3.4641016151377544,3,1,1,3.1622776601683795,6,3,3.0,1.4142135623730951,2.449489742783178,2.6457513110645907,5.477225575051661,68.02205524680947,3.1622776601683795,3.4641016151377544,3.0,1.4142135623730951,2.449489742783178,2.6457513110645907,0.0
6.324555320336759,0,0,2,28,3,4,3,1,1,3,7,1,0,104.55620498086185,1.7320508075688772,0,3.872983346207417,3,3,1,4.47213595499958,2,3,1.0,0.0,0.0,1.0,6.324555320336759,104.55620498086185,4.47213595499958,3.872983346207417,1.0,0.0,0.0,1.0,1.7320508075688772
5.830951894845301,0,1,1,1,4,4,4,1,3,1,6,1,0,54.735728733616035,2.23606797749979,0,3.7416573867739413,3,3,2,3.1622776601683795,2,3,2.0,1.7320508075688772,1.0,1.7320508075688772,5.830951894845301,54.735728733616035,3.1622776601683795,3.7416573867739413,2.0,1.7320508075688772,1.0,1.7320508075688772,2.23606797749979
5.385164807134504,0,2,1,3,1,3,2,1,3,1,2,1,2,68.72408602520662,1.0,1,4.242640687119285,3,4,0,3.1622776601683795,3,3,3.1622776601683795,3.0,1.0,2.23606797749979,5.385164807134504,68.72408602520662,3.1622776601683795,4.242640687119285,3.1622776601683795,3.0,1.0,2.23606797749979,1.0
7.416198487095663,0,2,1,1,3,3,4,1,3,5,3,1,2,138.00362314084367,0.0,1,3.7416573867739413,3,3,0,6.082762530298219,2,3,6.0,3.1622776601683795,2.0,3.605551275463989,7.416198487095663,138.00362314084367,6.082762530298219,3.7416573867739413,6.0,3.1622776601683795,2.0,3.605551275463989,0.0
6.164414002968976,0,2,2,1,4,1,1,0,2,2,7,4,2,93.19871243745806,2.0,0,4.69041575982343,4,3,0,3.4641016151377544,2,4,2.8284271247461903,1.7320508075688772,0.0,2.6457513110645907,6.164414002968976,93.19871243745806,3.4641016151377544,4.69041575982343,2.8284271247461903,1.7320508075688772,0.0,2.6457513110645907,2.0
6.782329983125268,0,0,2,26,2,1,2,1,2,2,7,2,2,89.39239341241513,2.8284271247461903,0,3.872983346207417,3,3,0,2.449489742783178,3,3,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,6.782329983125268,89.39239341241513,2.449489742783178,3.872983346207417,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.8284271247461903
6.0,0,2,2,3,4,2,1,0,3,2,7,2,2,96.32237538599222,1.7320508075688772,1,4.0,3,4,0,3.872983346207417,3,3,2.23606797749979,2.0,0.0,1.0,6.0,96.32237538599222,3.872983346207417,4.0,2.23606797749979,2.0,0.0,1.0,1.7320508075688772
7.615773105863909,1,2,1,2,3,5,4,1,3,1,6,3,2,49.78955713801841,2.0,0,4.898979485566356,4,1,0,2.6457513110645907,4,3,1.0,0.0,0.0,0.0,7.615773105863909,49.78955713801841,2.6457513110645907,4.898979485566356,1.0,0.0,0.0,0.0,2.0
6.6332495807108,0,2,1,7,4,3,1,0,2,3,0,4,1,101.23240587875011,1.7320508075688772,0,3.7416573867739413,3,4,1,4.898979485566356,4,3,4.69041575982343,2.449489742783178,2.23606797749979,4.123105625617661,6.6332495807108,101.23240587875011,4.898979485566356,3.7416573867739413,4.69041575982343,2.449489742783178,2.23606797749979,4.123105625617661,1.7320508075688772
6.324555320336759,0,2,2,26,3,2,3,1,3,2,7,1,1,91.62968951164245,1.0,0,3.7416573867739413,3,2,1,2.8284271247461903,3,2,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.23606797749979,6.324555320336759,91.62968951164245,2.8284271247461903,3.7416573867739413,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.23606797749979,1.0
5.744562646538029,0,2,1,13,1,1,2,0,3,1,6,4,2,58.75372328627353,1.7320508075688772,0,4.242640687119285,3,1,0,2.23606797749979,4,3,1.7320508075688772,1.4142135623730951,0.0,1.4142135623730951,5.744562646538029,58.75372328627353,2.23606797749979,4.242640687119285,1.7320508075688772,1.4142135623730951,0.0,1.4142135623730951,1.7320508075688772
5.0990195135927845,1,1,1,3,1,5,3,1,3,1,6,1,2,55.695601262577284,0.0,0,4.69041575982343,4,3,0,2.6457513110645907,2,3,2.449489742783178,2.0,0.0,2.0,5.0990195135927845,55.695601262577284,2.6457513110645907,4.69041575982343,2.449489742783178,2.0,0.0,2.0,0.0
7.0,0,2,1,16,3,3,4,0,3,1,2,1,0,50.86255990411808,2.0,1,4.0,3,2,1,4.123105625617661,2,2,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,7.0,50.86255990411808,4.123105625617661,4.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.0
5.916079783099616,0,2,0,26,4,1,3,0,3,3,1,4,2,94.00531899844816,1.0,1,4.0,3,3,0,3.0,2,3,3.0,0.0,1.0,2.6457513110645907,5.916079783099616,94.00531899844816,3.0,4.0,3.0,0.0,1.0,2.6457513110645907,1.0
5.196152422706632,0,0,1,8,5,1,1,1,1,1,2,3,1,67.97793759742936,1.0,0,4.358898943540674,3,4,3,1.7320508075688772,4,3,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,5.196152422706632,67.97793759742936,1.7320508075688772,4.358898943540674,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,1.0
5.0990195135927845,0,2,1,6,3,4,3,0,2,1,6,2,1,48.662100242385755,1.0,0,4.358898943540674,3,3,0,2.23606797749979,3,2,2.23606797749979,2.0,2.0,1.7320508075688772,5.0990195135927845,48.662100242385755,2.23606797749979,4.358898943540674,2.23606797749979,2.0,2.0,1.7320508075688772,1.0
7.0,0,2,1,20,4,3,3,0,3,2,4,1,1,81.03702857336269,1.0,0,3.7416573867739413,3,3,0,4.0,2,2,3.872983346207417,3.3166247903554,2.23606797749979,3.3166247903554,7.0,81.03702857336269,4.0,3.7416573867739413,3.872983346207417,3.3166247903554,2.23606797749979,3.3166247903554,1.0
7.0,0,2,1,1,2,5,3,0,2,4,0,3,2,118.16936997377958,2.6457513110645907,1,3.4641016151377544,3,4,0,5.0,2,3,2.6457513110645907,1.0,0.0,2.6457513110645907,7.0,118.16936997377958,5.0,3.4641016151377544,2.6457513110645907,1.0,0.0,2.6457513110645907,2.6457513110645907
6.708203932499369,0,2,1,25,2,1,2,0,2,2,4,4,1,76.8505042273634,0.0,0,3.605551275463989,3,4,2,3.1622776601683795,2,2,3.0,2.8284271247461903,1.7320508075688772,2.8284271247461903,6.708203932499369,76.8505042273634,3.1622776601683795,3.605551275463989,3.0,2.8284271247461903,1.7320508075688772,2.8284271247461903,0.0
5.291502622129181,1,2,1,5,4,5,3,1,3,1,2,3,2,58.66003750424986,1.0,1,3.605551275463989,3,3,0,1.4142135623730951,3,2,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,5.291502622129181,58.66003750424986,1.4142135623730951,3.605551275463989,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0
5.0990195135927845,0,2,1,6,3,1,3,0,3,1,2,4,1,51.56549233741495,1.0,1,3.605551275463989,3,3,1,1.7320508075688772,2,3,1.7320508075688772,1.4142135623730951,0.0,1.4142135623730951,5.0990195135927845,51.56549233741495,1.7320508075688772,3.605551275463989,1.7320508075688772,1.4142135623730951,0.0,1.4142135623730951,1.0
6.6332495807108,1,2,1,10,4,1,3,1,3,1,6,3,2,54.18486873657626,1.0,1,3.3166247903554,3,3,0,2.449489742783178,4,3,2.449489742783178,2.0,0.0,1.4142135623730951,6.6332495807108,54.18486873657626,2.449489742783178,3.3166247903554,2.449489742783178,2.0,0.0,1.4142135623730951,1.0
6.324555320336759,0,2,1,1,4,1,2,1,3,1,2,2,1,48.85693400122443,1.7320508075688772,0,4.69041575982343,4,3,1,2.6457513110645907,3,3,2.0,1.4142135623730951,0.0,1.7320508075688772,6.324555320336759,48.85693400122443,2.6457513110645907,4.69041575982343,2.0,1.4142135623730951,0.0,1.7320508075688772,1.7320508075688772
5.0990195135927845,0,2,2,5,3,4,4,0,2,1,8,3,2,54.46099521676041,0.0,0,4.242640687119285,3,4,0,2.23606797749979,2,3,2.0,1.4142135623730951,0.0,0.0,5.0990195135927845,54.46099521676041,2.23606797749979,4.242640687119285,2.0,1.4142135623730951,0.0,0.0,0.0
5.830951894845301,0,0,1,3,4,1,3,1,2,1,6,4,1,54.58021619598075,1.7320508075688772,0,4.123105625617661,3,4,3,2.449489742783178,2,3,0.0,0.0,0.0,0.0,5.830951894845301,54.58021619598075,2.449489742783178,4.123105625617661,0.0,0.0,0.0,0.0,1.7320508075688772
5.830951894845301,0,1,1,2,2,1,4,1,3,2,4,3,2,63.50590523722971,1.4142135623730951,0,3.3166247903554,3,4,0,2.23606797749979,3,2,1.7320508075688772,1.4142135623730951,0.0,1.4142135623730951,5.830951894845301,63.50590523722971,2.23606797749979,3.3166247903554,1.7320508075688772,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951
5.916079783099616,0,2,1,27,4,1,4,1,3,2,4,3,1,82.96384754819415,1.4142135623730951,0,4.0,3,2,1,4.123105625617661,3,3,2.6457513110645907,2.6457513110645907,0.0,2.6457513110645907,5.916079783099616,82.96384754819415,4.123105625617661,4.0,2.6457513110645907,2.6457513110645907,0.0,2.6457513110645907,1.4142135623730951
6.557438524302,0,2,1,6,3,3,1,0,2,2,6,3,2,63.88270501473775,1.0,1,3.7416573867739413,3,1,0,4.47213595499958,3,1,4.47213595499958,2.6457513110645907,1.0,2.8284271247461903,6.557438524302,63.88270501473775,4.47213595499958,3.7416573867739413,4.47213595499958,2.6457513110645907,1.0,2.8284271247461903,1.0
5.477225575051661,0,2,1,2,3,1,3,1,2,2,0,4,1,64.43601477434805,1.0,0,4.358898943540674,3,1,3,3.3166247903554,3,3,3.3166247903554,3.1622776601683795,3.1622776601683795,2.8284271247461903,5.477225575051661,64.43601477434805,3.3166247903554,4.358898943540674,3.3166247903554,3.1622776601683795,3.1622776601683795,2.8284271247461903,1.0
6.6332495807108,0,2,1,1,4,1,2,1,4,2,0,1,1,70.94363960215179,1.4142135623730951,0,3.872983346207417,3,4,1,3.1622776601683795,5,3,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,6.6332495807108,70.94363960215179,3.1622776601683795,3.872983346207417,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951
6.48074069840786,0,2,1,12,3,3,2,1,3,1,2,2,0,52.592775169218825,2.8284271247461903,0,4.69041575982343,4,2,3,2.6457513110645907,6,2,2.23606797749979,1.7320508075688772,0.0,2.0,6.48074069840786,52.592775169218825,2.6457513110645907,4.69041575982343,2.23606797749979,1.7320508075688772,0.0,2.0,2.8284271247461903
5.477225575051661,0,0,1,3,3,1,3,1,3,1,2,4,1,45.79301256742124,2.0,0,3.872983346207417,3,3,1,3.0,3,1,2.23606797749979,1.7320508075688772,1.0,2.0,5.477225575051661,45.79301256742124,3.0,3.872983346207417,2.23606797749979,1.7320508075688772,1.0,2.0,2.0
5.477225575051661,0,0,2,22,4,4,3,0,3,3,7,1,1,91.71695590238481,0.0,0,3.3166247903554,3,3,0,3.1622776601683795,3,3,3.0,2.8284271247461903,2.6457513110645907,2.8284271247461903,5.477225575051661,91.71695590238481,3.1622776601683795,3.3166247903554,3.0,2.8284271247461903,2.6457513110645907,2.8284271247461903,0.0
6.164414002968976,0,1,1,10,1,3,3,1,3,1,6,3,1,51.807335387954474,0.0,0,4.123105625617661,3,2,1,1.7320508075688772,0,2,1.4142135623730951,1.0,0.0,1.4142135623730951,6.164414002968976,51.807335387954474,1.7320508075688772,4.123105625617661,1.4142135623730951,1.0,0.0,1.4142135623730951,0.0
5.5677643628300215,1,1,2,1,4,1,2,0,1,1,8,3,2,36.864617182333525,1.0,0,3.4641016151377544,3,2,0,1.0,3,3,1.0,0.0,0.0,0.0,5.5677643628300215,36.864617182333525,1.0,3.4641016151377544,1.0,0.0,0.0,0.0,1.0
7.3484692283495345,0,2,2,2,4,1,3,0,2,3,7,3,1,103.37311062360463,2.449489742783178,0,3.3166247903554,3,2,1,3.605551275463989,4,3,3.0,2.0,2.6457513110645907,0.0,7.3484692283495345,103.37311062360463,3.605551275463989,3.3166247903554,3.0,2.0,2.6457513110645907,0.0,2.449489742783178
6.928203230275509,0,2,1,15,4,4,3,0,3,1,6,1,1,48.65182422068057,2.8284271247461903,0,3.4641016151377544,3,4,1,3.1622776601683795,3,2,2.8284271247461903,1.4142135623730951,2.6457513110645907,2.449489742783178,6.928203230275509,48.65182422068057,3.1622776601683795,3.4641016151377544,2.8284271247461903,1.4142135623730951,2.6457513110645907,2.449489742783178,2.8284271247461903
5.5677643628300215,0,2,0,8,2,3,4,0,4,1,1,2,2,45.92385001282014,3.0,0,4.242640687119285,3,4,0,2.8284271247461903,3,3,1.7320508075688772,1.4142135623730951,0.0,1.4142135623730951,5.5677643628300215,45.92385001282014,2.8284271247461903,4.242640687119285,1.7320508075688772,1.4142135623730951,0.0,1.4142135623730951,3.0
6.244997998398398,0,2,2,15,4,2,2,1,3,4,7,1,2,115.50324670761424,0.0,0,3.4641016151377544,3,1,0,4.58257569495584,3,3,4.47213595499958,2.8284271247461903,3.3166247903554,3.1622776601683795,6.244997998398398,115.50324670761424,4.58257569495584,3.4641016151377544,4.47213595499958,2.8284271247461903,3.3166247903554,3.1622776601683795,0.0
5.0,0,2,2,8,3,1,4,1,4,2,7,2,1,69.6491205974634,0.0,0,4.69041575982343,4,3,1,2.0,4,3,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,5.0,69.6491205974634,2.0,4.69041575982343,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,0.0
5.830951894845301,0,2,2,1,4,2,2,1,4,2,7,4,0,98.6154146165801,0.0,0,3.3166247903554,3,4,1,4.0,2,2,3.872983346207417,1.0,0.0,3.0,5.830951894845301,98.6154146165801,4.0,3.3166247903554,3.872983346207417,1.0,0.0,3.0,0.0
5.196152422706632,1,2,2,2,1,2,3,1,3,1,8,1,0,55.14526271584895,0.0,0,3.3166247903554,3,2,1,2.23606797749979,3,3,2.0,1.7320508075688772,0.0,1.4142135623730951,5.196152422706632,55.14526271584895,2.23606797749979,3.3166247903554,2.0,1.7320508075688772,0.0,1.4142135623730951,0.0
6.708203932499369,0,2,1,20,3,3,2,1,1,3,0,1,0,104.16813332300815,1.4142135623730951,1,4.242640687119285,3,2,1,4.898979485566356,2,3,2.6457513110645907,2.6457513110645907,0.0,2.6457513110645907,6.708203932499369,104.16813332300815,4.898979485566356,4.242640687119285,2.6457513110645907,2.6457513110645907,0.0,2.6457513110645907,1.4142135623730951
5.196152422706632,0,0,1,9,3,3,4,1,3,1,6,2,0,44.98888751680797,2.449489742783178,0,4.242640687119285,3,4,1,2.449489742783178,1,1,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,5.196152422706632,44.98888751680797,2.449489742783178,4.242640687119285,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.449489742783178
6.782329983125268,0,2,1,2,2,1,4,1,3,3,4,4,0,92.61749294814668,1.7320508075688772,0,3.7416573867739413,3,3,1,3.4641016151377544,4,2,3.0,2.8284271247461903,2.0,2.6457513110645907,6.782329983125268,92.61749294814668,3.4641016151377544,3.7416573867739413,3.0,2.8284271247461903,2.0,2.6457513110645907,1.7320508075688772
5.0990195135927845,1,2,0,20,2,3,4,0,3,1,1,2,1,46.34652090502587,0.0,1,3.3166247903554,3,3,0,2.449489742783178,3,3,2.23606797749979,1.0,1.0,2.0,5.0990195135927845,46.34652090502587,2.449489742783178,3.3166247903554,2.23606797749979,1.0,1.0,2.0,0.0
5.916079783099616,0,2,2,1,3,2,2,1,3,2,7,3,1,68.6804193347711,3.0,0,3.3166247903554,3,3,0,3.872983346207417,2,3,3.3166247903554,3.0,2.449489742783178,3.0,5.916079783099616,68.6804193347711,3.872983346207417,3.3166247903554,3.3166247903554,3.0,2.449489742783178,3.0,3.0
6.0,0,2,0,13,3,0,3,1,3,1,1,2,1,46.292547996410825,2.0,0,3.605551275463989,3,2,1,2.8284271247461903,2,3,2.23606797749979,1.4142135623730951,0.0,2.0,6.0,46.292547996410825,2.8284271247461903,3.605551275463989,2.23606797749979,1.4142135623730951,0.0,2.0,2.0
